R,L,C,Time,Vin,VR,VL,VC,I
1000.0,1e-05,1.005e-06,0.004580512057253377,1.0,0.010477745031500674,5.316876368954837e-06,0.9895169380921304,1.0477745031500674e-05
1000.0,1e-05,1.005e-06,0.0046056373072533765,1.0,0.01022973019118234,-5.5142991530754415e-06,0.9897757841079707,1.022973019118234e-05
1000.0,1e-05,1.005e-06,0.004630762557253376,1.0,0.009966456318695527,5.3047299967134975e-06,0.9900282389513078,9.966456318695526e-06
1000.0,1e-05,1.005e-06,0.004655887807253376,1.0,0.009731032123701744,-5.492130476181245e-06,0.9902744600067744,9.731032123701743e-06
1000.0,1e-05,1.005e-06,0.004681013057253376,1.0,0.00948010598712945,5.292390265476676e-06,0.9905146016226051,9.48010598712945e-06
1000.0,1e-05,1.005e-06,0.004706138307253376,1.0,0.00925665677099341,-5.470258518380788e-06,0.990748813487525,9.25665677099341e-06
1000.0,1e-05,1.005e-06,0.004731263557253376,1.0,0.009017477689709508,5.279869104257706e-06,0.9909772424411862,9.017477689709508e-06
1000.0,1e-05,1.005e-06,0.0047563888072533755,1.0,0.008805417819472305,-5.448671301477859e-06,0.9912000308518292,8.805417819472305e-06
1000.0,1e-05,1.005e-06,0.004781514057253375,1.0,0.008577414405462669,5.267177852430471e-06,0.9914173184166849,8.57741440546267e-06
1000.0,1e-05,1.005e-06,0.004806639307253375,1.0,0.008376186816803632,-5.427357423704038e-06,0.9916292405406201,8.376186816803632e-06
1000.0,1e-05,1.005e-06,0.004831764557253375,1.0,0.008158815545965092,5.254327288040095e-06,0.9918359301267469,8.158815545965093e-06
1000.0,1e-05,1.005e-06,0.004856889807253375,1.0,0.007967890349778406,-5.406306031519037e-06,0.9920375159562531,7.967890349778406e-06
1000.0,1e-05,1.005e-06,0.004882015057253375,1.0,0.007760634202898298,5.241327655780559e-06,0.9922341244694459,7.760634202898297e-06
1000.0,1e-05,1.005e-06,0.004907140307253375,1.0,0.007579507359834481,-5.3855067926322775e-06,0.9924258781469582,7.579507359834481e-06
1000.0,1e-05,1.005e-06,0.0049322655572533744,1.0,0.007381874529859722,5.228188692307789e-06,0.992612897281448,7.381874529859722e-06
1000.0,1e-05,1.005e-06,0.004957390807253374,1.0,0.00721006658951262,-5.364949871022873e-06,0.9927952983603584,7.2100665895126206e-06
1000.0,1e-05,1.005e-06,0.004982516057253374,1.0,0.007021589251865357,5.214919652329897e-06,0.9929731958284823,7.021589251865357e-06
1000.0,1e-05,1.005e-06,0.005007641307253374,1.0,0.0068586441534563836,-5.344625902736766e-06,0.9931467004724464,6.858644153456383e-06
1000.0,1e-05,1.005e-06,0.00502505,1.0,0.006730406896623742,5.197300358417145e-06,0.9932643958030178,6.730406896623742e-06
1000.0,1e-05,1.005e-06,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,1e-05,1.005e-06,1.0000000000000001e-11,0.0625,6.243756243692888e-05,0.062437562436941804,6.212692779795204e-13,6.243756243692889e-08
1000.0,1e-05,1.005e-06,1.084056000001115e-11,0.06775350000006969,6.81269241561977e-05,0.06768537307523524,6.782491460088933e-13,6.81269241561977e-08
1000.0,1e-05,1.005e-06,1.252168000003345e-11,0.07826050000020907,8.038779338720436e-05,0.07818011220601939,8.024636046954159e-13,8.038779338720436e-08
1000.0,1e-05,1.005e-06,1.5883920000078048e-11,0.09927450000048779,0.00011020151695720348,0.09916429848240932,1.1212730588352034e-12,1.1020151695720348e-07
1000.0,1e-05,1.005e-06,2.2608400000167246e-11,0.14130250000104527,0.00019098801105782437,0.14111151198785854,2.128906370961529e-12,1.9098801105782437e-07
1000.0,1e-05,1.005e-06,3.605736000034564e-11,0.22535850000216023,0.00043712609311236106,0.22492137390271624,6.3316334667500295e-12,4.3712609311236105e-07
1000.0,1e-05,1.005e-06,6.295528000070243e-11,0.39347050000439016,0.0012670947400867383,0.39220340523516584,2.913760144403287e-11,1.2670947400867384e-06
1000.0,1e-05,1.005e-06,1.1675112000141601e-10,0.72969450000885,0.004273272535711525,0.725421227295718,1.774205424957889e-10,4.273272535711526e-06
1000.0,1e-05,1.005e-06,2.2434280000284319e-10,1.4021425000177699,0.01563457281783287,1.3865079259568853,1.243051650354726e-09,1.563457281783287e-05
1000.0,1e-05,1.005e-06,4.395261600056975e-10,2.7470385000356092,0.05946826410738648,2.6875702266449317,9.283290852004175e-09,5.946826410738648e-05
1000.0,1e-05,1.005e-06,6.537555498926641e-10,4.085972186829149,0.1306236851033109,3.9553484721822083,2.9543630305651916e-08,0.0001306236851033109
1000.0,1e-05,1.005e-06,1e-09,6.25,0.30207141917539815,5.947928476744514,1.0408008724352172e-07,0.00030207141917539817
1000.0,1e-05,1.005e-06,1.0359438298144422e-09,6.25,0.3233739824545694,5.926625901899872,1.1564555927512931e-07,0.00032337398245456937
1000.0,1e-05,1.005e-06,1.1078314894433266e-09,6.25,0.36582651825213475,5.884173341453047,1.4029481848451275e-07,0.00036582651825213476
1000.0,1e-05,1.005e-06,1.2516068087010953e-09,6.25,0.44982257987743424,5.800177221484359,1.9863820628843837e-07,0.0004498225798774342
1000.0,1e-05,1.005e-06,1.5391574472166325e-09,6.25,0.6142430830098888,5.635756566126651,3.5086346041068113e-07,0.0006142430830098889
1000.0,1e-05,1.005e-06,2.1142587242477066e-09,6.25,0.9292967614907504,5.320702446008109,7.925011398736968e-07,0.0009292967614907504
1000.0,1e-05,1.005e-06,3.2644612783098554e-09,6.25,1.5080037242306403,4.741994088547203,2.1872221566367124e-06,0.0015080037242306403
1000.0,1e-05,1.005e-06,5.564866386434153e-09,6.25,2.4863269531608765,3.763666288184781,6.758654342611357e-06,0.0024863269531608767
1000.0,1e-05,1.005e-06,1.0165676602682748e-08,6.25,3.894075767999004,2.3559028688580845,2.1363142911413706e-05,0.003894075767999004
1000.0,1e-05,1.005e-06,1.7901202535660712e-08,6.25,5.208203525499741,1.0417400810501218,5.6393450137318127e-05,0.005208203525499741
1000.0,1e-05,1.005e-06,2.9404863754554403e-08,6.25,5.968969516878424,0.2809101203122026,0.0001203628093733727,0.005968969516878424
1000.0,1e-05,1.005e-06,4.297871087056401e-08,6.25,6.196079234188499,0.053718250508642235,0.00020251530285883839,0.006196079234188499
1000.0,1e-05,1.005e-06,6.215154939789245e-08,6.25,6.248605086899118,0.0010736913686644183,0.00032122173221793733,0.006248605086899118
1000.0,1e-05,1.005e-06,9.01743125126126e-08,6.25,6.249756471820056,-0.000251941624553154,0.0004954698044975951,0.006249756471820056
1000.0,1e-05,1.005e-06,1.4563693611743688e-07,6.25,6.249132653351319,2.6990683472429217e-05,0.000840355965207949,0.006249132653351319
1000.0,1e-05,1.005e-06,2.565621833270854e-07,6.25,6.248594039490668,-0.00012410362650392055,0.00153006413583587,0.006248594039490668
1000.0,1e-05,1.005e-06,4.784126777463825e-07,6.25,6.247101219070793,-1.0475331616817147e-05,0.0029092562608232964,0.006247101219070793
1000.0,1e-05,1.005e-06,9.221136665849767e-07,6.25,6.244442637209695,-0.00010936131188755711,0.005666724102192611,0.006244442637209695
1000.0,1e-05,1.005e-06,1.809515644262165e-06,6.25,6.238838921519949,-1.6933554040362425e-05,0.011178012034092046,0.006238838921519949
1000.0,1e-05,1.005e-06,3.584319599616542e-06,6.25,6.227920110175324,-0.00010610889593479916,0.02218599872061079,0.006227920110175324
1000.0,1e-05,1.005e-06,7.133927510325296e-06,6.25,6.205874348783501,-1.8106295975921227e-05,0.04414375751247492,0.006205874348783501
1000.0,1e-05,1.005e-06,1.4233143331742804e-05,6.25,6.162277287841824,-0.00010471589182162178,0.08782742804999796,0.006162277287841824
1000.0,1e-05,1.005e-06,2.8431574974577816e-05,6.25,6.07574165349121,-1.7178746300999803e-05,0.17427552525509113,0.00607574165349121
1000.0,1e-05,1.005e-06,5.3556824974577814e-05,6.25,5.925805810693609,-0.00010217198079431888,0.3242963612871854,0.005925805810693609
1000.0,1e-05,1.005e-06,7.86820749745778e-05,6.25,5.779401459599201,-1.4367636598067168e-05,0.47061290803739664,0.0057794014595992016
1000.0,1e-05,1.005e-06,0.0001038073249745778,6.25,5.636782530897237,-9.915873922061724e-05,0.6133166278419842,0.005636782530897237
1000.0,1e-05,1.005e-06,0.0001289325749745778,6.25,5.497514968462052,-1.1699908900486555e-05,0.7524967314468485,0.005497514968462052
1000.0,1e-05,1.005e-06,0.0001540578249745778,6.25,5.361856066154927,-9.628620252699616e-05,0.8882402200476001,0.005361856066154927
1000.0,1e-05,1.005e-06,0.0001791830749745778,6.25,5.22937721516824,-9.168549952365268e-06,1.0206319533817123,0.00522937721516824
1000.0,1e-05,1.005e-06,0.00020430832497457782,6.25,5.100338858435567,-9.354752788381937e-05,1.1497546890923167,0.005100338858435567
1000.0,1e-05,1.005e-06,0.00022943357497457782,6.25,4.974317618764582,-6.766888626330569e-06,1.2756891481240449,0.004974317618764582
1000.0,1e-05,1.005e-06,0.0002545588249745778,6.25,4.851576884663078,-9.093620615008291e-05,1.3985140515430727,0.004851576884663078
1000.0,1e-05,1.005e-06,0.0002796840749745778,6.25,4.73169830521306,-4.488579235184531e-06,1.5183061833661753,0.00473169830521306
1000.0,1e-05,1.005e-06,0.0003048093249745778,6.25,4.614948021082529,-8.844604559898883e-05,1.63514042496307,0.004614948021082529
1000.0,1e-05,1.005e-06,0.0003299345749745778,6.25,4.500912512143762,-2.3275856595450506e-06,1.749089815441898,0.004500912512143762
1000.0,1e-05,1.005e-06,0.0003550598249745778,6.25,4.38986048740267,-8.60711564356631e-05,1.860225583753766,0.00438986048740267
1000.0,1e-05,1.005e-06,0.0003801850749745778,6.25,4.281383071414388,-2.781662484796499e-07,1.9686172067518604,0.004281383071414388
1000.0,1e-05,1.005e-06,0.0004053103249745778,6.25,4.175751366823841,-8.38059360712684e-05,2.074332439112231,0.0041757513668238405
1000.0,1e-05,1.005e-06,0.00043043557497457783,6.25,4.072560965681417,1.6651405427836607e-06,2.177437369178041,0.004072560965681417
1000.0,1e-05,1.005e-06,0.00045556082497457784,6.25,3.9720851982500505,-8.164505511620845e-05,2.2779964468050657,0.00397208519825005
1000.0,1e-05,1.005e-06,0.00048068607497457784,6.25,3.873923955373044,3.5075298159270574e-06,2.3760725370971403,0.0038739239553730437
1000.0,1e-05,1.005e-06,0.0005058113249745778,6.25,3.7783526371644967,-7.958344405301077e-05,2.4717269462795564,0.0037783526371644965
1000.0,1e-05,1.005e-06,0.0005309365749745778,6.25,3.684975272630169,5.253943224481361e-06,2.5650194734266063,0.0036849752726301694
1000.0,1e-05,1.005e-06,0.0005560618249745777,6.25,3.5940691818195467,-7.761628056313086e-05,2.6560084344610164,0.003594069181819547
1000.0,1e-05,1.005e-06,0.0005811870749745777,6.25,3.50524237894909,6.909081334605105e-06,2.7447507119695755,0.00350524237894909
1000.0,1e-05,1.005e-06,0.0006063123249745776,6.25,3.4187739615555235,-7.573897746970815e-05,2.831301777421946,0.0034187739615555235
1000.0,1e-05,1.005e-06,0.0006314375749745776,6.25,3.334275783418926,8.477415386565212e-06,2.9157157391656874,0.003334275783418926
1000.0,1e-05,1.005e-06,0.0006565628249745775,6.25,3.2520285842180354,-7.394717127073847e-05,2.9980453629532353,0.0032520285842180356
1000.0,1e-05,1.005e-06,0.0006816880749745775,6.25,3.171647918598342,9.96319847779148e-06,3.0783421182031803,0.003171647918598342
1000.0,1e-05,1.005e-06,0.0007068133249745775,6.25,3.0934160397913613,-7.223671122469355e-05,3.1566561969198634,0.003093416039791361
1000.0,1e-05,1.005e-06,0.0007319385749745774,6.25,3.0169520712202504,1.1370476205918578e-05,3.2330365583035436,0.0030169520712202504
1000.0,1e-05,1.005e-06,0.0007570638249745774,6.25,2.942539657506043,-7.060364898103799e-05,3.307530946142938,0.0029425396575060428
1000.0,1e-05,1.005e-06,0.0007821890749745773,6.25,2.869801365050336,1.2703096782917811e-05,3.380185931852881,0.002869801365050336
1000.0,1e-05,1.005e-06,0.0008073143249745773,6.25,2.799022113812489,-6.904422870235294e-05,3.4510469304162132,0.002799022113812489
1000.0,1e-05,1.005e-06,0.0008324395749745772,6.25,2.7298277933556134,1.3964720672277053e-05,3.5201582419237143,0.0027298277933556136
1000.0,1e-05,1.005e-06,0.0008575648249745772,6.25,2.6625044887396765,-6.755487767851065e-05,3.587563066138002,0.0026625044887396763
1000.0,1e-05,1.005e-06,0.0008826900749745771,6.25,2.596681298563386,1.5158829737682566e-05,3.6533035426068765,0.002596681298563386
1000.0,1e-05,1.005e-06,0.0009078153249745771,6.25,2.5326453682790318,-6.613219739337595e-05,3.7174207639183616,0.002532645368279032
1000.0,1e-05,1.005e-06,0.000932940574974577,6.25,2.4700288968089112,1.628873595871383e-05,3.77995481445513,0.0024700288968089114
1000.0,1e-05,1.005e-06,0.000958065824974577,6.25,2.4091199905486147,-6.477295502937963e-05,3.8409447824064147,0.002409119990548615
1000.0,1e-05,1.005e-06,0.000983191074974577,6.25,2.349553845182375,1.7357589716660016e-05,3.9004287972279084,0.002349553845182375
1000.0,1e-05,1.005e-06,0.001008316324974577,6.25,2.2916194336023117,-6.347407538731531e-05,3.9584440404730756,0.0022916194336023116
1000.0,1e-05,1.005e-06,0.001033441574974577,6.25,2.2349548495925617,1.8368387674883024e-05,4.015026782019763,0.0022349548495925616
1000.0,1e-05,1.005e-06,0.001058566824974577,6.25,2.1798498428528053,-6.223263319693473e-05,4.070212389780392,0.002179849842852805
1000.0,1e-05,1.005e-06,0.0010836920749745771,6.25,2.1259453112661815,1.9323980278151964e-05,4.12403536475354,0.0021259453112661814
1000.0,1e-05,1.005e-06,0.0011088173249745772,6.25,2.0735316961762225,-6.104584580413075e-05,4.176529349669582,0.0020735316961762226
1000.0,1e-05,1.005e-06,0.0011339425749745773,6.25,2.02225260999844,2.0227078884715866e-05,4.227727162922675,0.00202225260999844
1000.0,1e-05,1.005e-06,0.0011590678249745773,6.25,1.9723991048605756,-5.991106621827669e-05,4.277660806205643,0.0019723991048605756
1000.0,1e-05,1.005e-06,0.0011841930749745774,6.25,1.9236174223623532,2.1080262546213646e-05,4.326361497375101,0.0019236174223623533
1000.0,1e-05,1.005e-06,0.0012093183249745774,6.25,1.8761991486497376,-5.8825776490856185e-05,4.373859677126753,0.0018761991486497375
1000.0,1e-05,1.005e-06,0.0012344435749745775,6.25,1.8297930731717047,2.188598446650758e-05,4.420185040843829,0.0018297930731717047
1000.0,1e-05,1.005e-06,0.0012595688249745776,6.25,1.7846912432199753,-5.7787581427604096e-05,4.465366544361452,0.0017846912432199753
1000.0,1e-05,1.005e-06,0.0012846940749745776,6.25,1.7405449185757522,2.2646578138107998e-05,4.50943243484611,0.0017405449185757523
1000.0,1e-05,1.005e-06,0.0013098193249745777,6.25,1.6976465385071933,-5.67942025950785e-05,4.552410255695402,0.0016976465385071932
1000.0,1e-05,1.005e-06,0.0013349445749745777,6.25,1.6556497592428858,2.3364263180170042e-05,4.594326876493934,0.0016556497592428857
1000.0,1e-05,1.005e-06,0.0013600698249745778,6.25,1.6148473463801603,-5.5843472630989766e-05,4.635208497092471,0.0016148473463801602
1000.0,1e-05,1.005e-06,0.0013851950749745779,6.25,1.5748952821656559,2.4041150891385143e-05,4.675080676683453,0.0015748952821656558
1000.0,1e-05,1.005e-06,0.001410320324974578,6.25,1.536086596228401,-5.4933329824535804e-05,4.713968337101424,0.001536086596228401
1000.0,1e-05,1.005e-06,0.001435445574974578,6.25,1.4980795296911982,2.4679249537307157e-05,4.7518957910592645,0.0014980795296911983
1000.0,1e-05,1.005e-06,0.001460570824974578,6.25,1.4611673171032402,-5.406181296496726e-05,4.788886744709725,0.0014611673171032401
1000.0,1e-05,1.005e-06,0.001485696074974578,6.25,1.4250103944491705,2.5280469372113146e-05,4.824964325081457,0.0014250103944491706
1000.0,1e-05,1.005e-06,0.0015108213249745781,6.25,1.3899021451169027,-5.322705643706627e-05,4.860151081939534,0.0013899021451169026
1000.0,1e-05,1.005e-06,0.0015359465749745782,6.25,1.3555051389140846,2.5846627424108704e-05,4.894469014458491,0.0013555051389140846
1000.0,1e-05,1.005e-06,0.0015610718249745783,6.25,1.3221128548677354,-5.2427285564426995e-05,4.927939572417829,0.0013221128548677355
1000.0,1e-05,1.005e-06,0.0015861970749745783,6.25,1.2893899384005003,2.637945203609604e-05,4.960583682147464,0.0012893899384005003
1000.0,1e-05,1.005e-06,0.0016113223249745784,6.25,1.2576299137196836,-5.166081216589902e-05,4.992421747092482,0.0012576299137196836
1000.0,1e-05,1.005e-06,0.0016364475749745784,6.25,1.2264994463481589,2.6880587197020134e-05,5.023473673064644,0.001226499446348159
1000.0,1e-05,1.005e-06,0.0016615728249745785,6.25,1.196292057821358,-5.092603034828613e-05,5.05375886820899,0.001196292057821358
1000.0,1e-05,1.005e-06,0.0016866980749745786,6.25,1.1666763808099185,2.7351596651570276e-05,5.08329626759343,0.0011666763808099185
1000.0,1e-05,1.005e-06,0.0017118233249745786,6.25,1.1379458888043086,-5.022141247845724e-05,5.11210433260817,0.0011379458888043086
1000.0,1e-05,1.005e-06,0.0017369485749745787,6.25,1.1097711311083085,2.779396781971144e-05,5.140201074923872,0.0011097711311083085
1000.0,1e-05,1.005e-06,0.0017620738249745787,6.25,1.082445490151997,-4.954550538194269e-05,5.167604055353385,0.0010824454901519971
1000.0,1e-05,1.005e-06,0.0017871990749745788,6.25,1.0556413836770338,2.8209115514599148e-05,5.194330407207452,0.0010556413836770337
1000.0,1e-05,1.005e-06,0.0018123243249745789,6.25,1.0296520622799274,-4.889692669873824e-05,5.220396834646771,0.0010296520622799274
1000.0,1e-05,1.005e-06,0.001837449574974579,6.25,1.0041517661516703,2.8598385487299538e-05,5.245819635462842,0.0010041517661516703
1000.0,1e-05,1.005e-06,0.001862574824974579,6.25,0.979433575414423,-4.8274361438060964e-05,5.270614698947015,0.000979433575414423
1000.0,1e-05,1.005e-06,0.001887700074974579,6.25,0.9551735088194953,2.896305779298558e-05,5.294797528122712,0.0009551735088194952
1000.0,1e-05,1.005e-06,0.001912825324974579,6.25,0.9316644394018709,-4.7676558687648196e-05,5.318383237156817,0.0009316644394018709
1000.0,1e-05,1.005e-06,0.0019379505749745791,6.25,0.9085841225817521,2.930434999637299e-05,5.3413865730682515,0.0009085841225817522
1000.0,1e-05,1.005e-06,0.001963075824974579,6.25,0.8862251896226923,-4.71023284918104e-05,5.3638219127057996,0.0008862251896226923
1000.0,1e-05,1.005e-06,0.001988201074974579,6.25,0.8642670926229847,2.9623420222613106e-05,5.385703283956793,0.0008642670926229847
1000.0,1e-05,1.005e-06,0.0020133263249745787,6.25,0.8430021882245633,-4.655053887692162e-05,5.407044362314314,0.0008430021882245632
1000.0,1e-05,1.005e-06,0.0020384515749745785,6.25,0.8221115870213573,2.992137005008999e-05,5.427858491608593,0.0008221115870213573
1000.0,1e-05,1.005e-06,0.0020635768249745784,6.25,0.8018873399276503,-4.602011302257125e-05,5.448158680185372,0.0008018873399276503
1000.0,1e-05,1.005e-06,0.002088702074974578,6.25,0.7820121795711898,3.0199247274431684e-05,5.467957621181536,0.0007820121795711898
1000.0,1e-05,1.005e-06,0.002113827324974578,6.25,0.7627778216911985,-4.551002657482428e-05,5.487267688335376,0.0007627778216911984
1000.0,1e-05,1.005e-06,0.002138952574974578,6.25,0.7438685861245622,3.0458048531301074e-05,5.5061009558269065,0.0007438685861245621
1000.0,1e-05,1.005e-06,0.0021640778249745777,6.25,0.7255758255653335,-4.5019305083826566e-05,5.52446919373975,0.0007255758255653335
1000.0,1e-05,1.005e-06,0.0021892030749745776,6.25,0.707585413792601,3.069872178773636e-05,5.542383887485611,0.0007075854137926009
1000.0,1e-05,1.005e-06,0.0022143283249745774,6.25,0.6901883140850353,-4.454702157197232e-05,5.559856232936537,0.0006901883140850353
1000.0,1e-05,1.005e-06,0.0022394535749745773,6.25,0.6730719223792088,3.0922168720692866e-05,5.5768971554520705,0.0006730719223792087
1000.0,1e-05,1.005e-06,0.002264578824974577,6.25,0.6565267875945029,-4.409229421931116e-05,5.593517304699716,0.0006565267875945029
1000.0,1e-05,1.005e-06,0.002289704074974577,6.25,0.6402417974506225,3.1129246971239866e-05,5.609727073302406,0.0006402417974506225
1000.0,1e-05,1.005e-06,0.0023148293249745768,6.25,0.6245070629200464,-4.365428415908923e-05,5.625536591364113,0.0006245070629200464
1000.0,1e-05,1.005e-06,0.0023399545749745766,6.25,0.6090129344732889,3.1320772295728716e-05,5.640955744754415,0.0006090129344732888
1000.0,1e-05,1.005e-06,0.0023650798249745765,6.25,0.5940490628380006,-4.32321933852009e-05,5.655994169355385,0.0005940490628380007
1000.0,1e-05,1.005e-06,0.0023902050749745763,6.25,0.5793072334801916,3.1497520608603224e-05,5.6706612689992,0.0005793072334801916
1000.0,1e-05,1.005e-06,0.002415330324974576,6.25,0.5650766158111153,-4.282526275556364e-05,5.68496620945164,0.0005650766158111154
1000.0,1e-05,1.005e-06,0.002440455574974576,6.25,0.5510504037521269,3.166022992395767e-05,5.698917936017949,0.0005510504037521269
1000.0,1e-05,1.005e-06,0.002465580824974576,6.25,0.5375172654926068,-4.243277010473889e-05,5.712525167277498,0.0005375172654926068
1000.0,1e-05,1.005e-06,0.0024907060749745757,6.25,0.5241717780254476,3.180960220205975e-05,5.72579641237235,0.0005241717780254476
1000.0,1e-05,1.005e-06,0.0025158313249745755,6.25,0.5113020895214602,-4.205402842938355e-05,5.738739964506969,0.0005113020895214602
1000.0,1e-05,1.005e-06,0.0025409565749745754,6.25,0.4986041357616493,3.1946305115937434e-05,5.751363917933235,0.0004986041357616492
1000.0,1e-05,1.005e-06,0.002566081824974575,6.25,0.48636552715581516,-4.168838418383558e-05,5.763676161228369,0.00048636552715581514
1000.0,1e-05,1.005e-06,0.002591207074974575,6.25,0.47428353503679244,3.207097371493717e-05,5.775684393989493,0.0004742835350367924
1000.0,1e-05,1.005e-06,0.002616332324974575,6.25,0.4626452153133451,-4.133521564231302e-05,5.787396119902297,0.00046264521531334514
1000.0,1e-05,1.005e-06,0.0026414575749745747,6.25,0.45114915263036526,3.218421202433319e-05,5.79881866315761,0.00045114915263036524
1000.0,1e-05,1.005e-06,0.0026665828249745746,6.25,0.4400818326086231,-4.0993931347266255e-05,5.809959161322724,0.0004400818326086231
1000.0,1e-05,1.005e-06,0.0026917080749745744,6.25,0.42914313191364073,3.2286594548125436e-05,5.820824581491811,0.0004291431319136407
1000.0,1e-05,1.005e-06,0.0027168333249745743,6.25,0.4186189509973932,-4.0663968637666414e-05,5.8314217129712445,0.0004186189509973932
1000.0,1e-05,1.005e-06,0.002741958574974574,6.25,0.4082104381571252,3.237866772209941e-05,5.841757183175153,0.0004082104381571252
1000.0,1e-05,1.005e-06,0.002767083824974574,6.25,0.3982028946567455,-4.034479223857801e-05,5.851837450135493,0.0003982028946567455
1000.0,1e-05,1.005e-06,0.0027922090749745738,6.25,0.3882987208952482,3.246095127273918e-05,5.861668818153479,0.0003882987208952482
1000.0,1e-05,1.005e-06,0.0028173343249745736,6.25,0.3787826057482837,-4.003589293333221e-05,5.87125743014465,0.0003787826057482837
1000.0,1e-05,1.005e-06,0.0028424595749745735,6.25,0.3693581830040822,3.253393952462602e-05,5.880609283056393,0.0003693581830040822
1000.0,1e-05,1.005e-06,0.0028675848249745733,6.25,0.3603095167285417,-3.973678628277355e-05,5.889730220057741,0.00036030951672854175
1000.0,1e-05,1.005e-06,0.002892710074974573,6.25,0.3513414561646542,3.2598102636782755e-05,5.898625945732709,0.0003513414561646542
1000.0,1e-05,1.005e-06,0.002917835324974573,6.25,0.3427374288873448,-3.944701142621909e-05,5.907302018124081,0.0003427374288873448
1000.0,1e-05,1.005e-06,0.002942960574974573,6.25,0.33420348240040454,3.265388778483924e-05,5.915763863711811,0.00033420348240040455
1000.0,1e-05,1.005e-06,0.0029680858249745727,6.25,0.3260223968103304,-3.9166129925050086e-05,5.924016769319595,0.0003260223968103304
1000.0,1e-05,1.005e-06,0.0029932110749745725,6.25,0.3179014013925592,3.2701720282801716e-05,5.932065896887158,0.00031790140139255916
1000.0,1e-05,1.005e-06,0.0030183363249745724,6.25,0.31012261847670786,-3.8893724672917074e-05,5.939916275247965,0.00031012261847670786
1000.0,1e-05,1.005e-06,0.003043461574974572,6.25,0.30239444329157283,3.274200464264965e-05,5.9475728147037845,0.0003023944432915728
1000.0,1e-05,1.005e-06,0.003068586824974572,6.25,0.2949983307173767,-3.862939885657113e-05,5.95504029868148,0.0002949983307173767
1000.0,1e-05,1.005e-06,0.003093712074974572,6.25,0.2876438267565682,3.2775125596629096e-05,5.962323398117835,0.0002876438267565682
1000.0,1e-05,1.005e-06,0.0031188373249745717,6.25,0.2806117097719696,-3.837277496110403e-05,5.9694266630029915,0.0002806117097719696
1000.0,1e-05,1.005e-06,0.0031439625749745716,6.25,0.2736126619678192,3.28014490609263e-05,5.97635453658312,0.0002736126619678192
1000.0,1e-05,1.005e-06,0.0031690878249745714,6.25,0.26692677669614007,-3.812349383292002e-05,5.983111346797693,0.0002669267766961401
1000.0,1e-05,1.005e-06,0.0031942130749745713,6.25,0.2602658583697117,3.28213230487151e-05,5.98970132030724,0.0002602658583697117
1000.0,1e-05,1.005e-06,0.003219338324974571,6.25,0.25390930738250717,-3.788121378534015e-05,5.996128573831278,0.00025390930738250717
1000.0,1e-05,1.005e-06,0.003244463574974571,6.25,0.2475700369134204,3.28350785476772e-05,6.002397128008032,0.00024757003691342036
1000.0,1e-05,1.005e-06,0.0032695888249745708,6.25,0.24152674697022825,-3.764560974062192e-05,6.008510898639512,0.00024152674697022826
1000.0,1e-05,1.005e-06,0.0032947140749745706,6.25,0.23549344657988858,3.2843030352225355e-05,6.014473710389759,0.00023549344657988858
1000.0,1e-05,1.005e-06,0.0033198393249745705,6.25,0.22974812842918801,-3.741637242882234e-05,6.020289287943241,0.00022974812842918802
1000.0,1e-05,1.005e-06,0.0033449645749745703,6.25,0.22400588497430274,3.284547784598857e-05,6.025961269547851,0.00022400588497430274
1000.0,1e-05,1.005e-06,0.00337008982497457,6.25,0.21854399511511957,-3.7193207607977286e-05,6.031493198092488,0.00021854399511511956
1000.0,1e-05,1.005e-06,0.00339521507497457,6.25,0.213078622793482,3.284270576475734e-05,6.036888534500753,0.000213078622793482
1000.0,1e-05,1.005e-06,0.00342034032497457,6.25,0.20788632710206567,-3.697583533845972e-05,6.042150648733273,0.00020788632710206568
1000.0,1e-05,1.005e-06,0.0034454655749745697,6.25,0.20268433197733327,3.2834984899032804e-05,6.047282833037768,0.00020268433197733328
1000.0,1e-05,1.005e-06,0.0034705908249745695,6.25,0.1977484711078734,-3.676398928220692e-05,6.052288292881409,0.00019774847110787342
1000.0,1e-05,1.005e-06,0.0034957160749745694,6.25,0.19279701736459032,3.2822572785029536e-05,6.057170160062625,0.00019279701736459032
1000.0,1e-05,1.005e-06,0.003520841324974569,6.25,0.18810507383750785,-3.655741604191576e-05,6.061931483578534,0.00018810507383750785
1000.0,1e-05,1.005e-06,0.003545966574974569,6.25,0.18339195168203126,3.280571434327584e-05,6.0665752426036255,0.00018339195168203126
1000.0,1e-05,1.005e-06,0.003571091824974569,6.25,0.1789320185774841,-3.6355874523330556e-05,6.071104337297039,0.0001789320185774841
1000.0,1e-05,1.005e-06,0.0035962170749745687,6.25,0.17444561370449474,3.278464249856228e-05,6.075521601653007,0.00017444561370449474
1000.0,1e-05,1.005e-06,0.0036213423249745686,6.25,0.17020636488283625,-3.615913534638082e-05,6.07982979425251,0.00017020636488283624
1000.0,1e-05,1.005e-06,0.0036464675749745684,6.25,0.16593562943109408,3.2759578764363084e-05,6.084031610990142,0.00016593562943109408
1000.0,1e-05,1.005e-06,0.0036715928249745683,6.25,0.16190629120579914,-3.596698026164802e-05,6.0881296757744625,0.00016190629120579913
