R,C,V_in,V_out
1454.5454545454545,6.799999999999999e-06,5.0,0.0
1454.5454545454545,6.899999999999999e-06,5.0,0.0
1454.5454545454545,7e-06,5.0,0.0
1454.5454545454545,7.1e-06,5.0,0.0
1454.5454545454545,7.2e-06,5.0,0.0
1454.5454545454545,7.2999999999999996e-06,5.0,0.0
1454.5454545454545,7.3999999999999995e-06,5.0,0.0
1454.5454545454545,7.499999999999999e-06,5.0,0.0
1454.5454545454545,7.599999999999999e-06,5.0,0.0
1454.5454545454545,7.7e-06,5.0,0.0
1454.5454545454545,7.8e-06,5.0,0.0
1454.5454545454545,7.9e-06,5.0,0.0
1454.5454545454545,8e-06,5.0,0.0
1454.5454545454545,8.1e-06,5.0,0.0
1454.5454545454545,8.200000000000001e-06,5.0,0.0
1454.5454545454545,8.3e-06,5.0,0.0
1454.5454545454545,8.400000000000001e-06,5.0,0.0
1454.5454545454545,8.5e-06,5.0,0.0
1454.5454545454545,8.6e-06,5.0,0.0
1454.5454545454545,8.7e-06,5.0,0.0
1454.5454545454545,8.8e-06,5.0,0.0
1454.5454545454545,8.900000000000001e-06,5.0,0.0
1454.5454545454545,9e-06,5.0,0.0
1454.5454545454545,9.100000000000001e-06,5.0,0.0
1454.5454545454545,9.2e-06,5.0,0.0
1454.5454545454545,9.3e-06,5.0,0.0
1454.5454545454545,9.4e-06,5.0,0.0
1454.5454545454545,9.5e-06,5.0,0.0
1454.5454545454545,9.6e-06,5.0,0.0
1454.5454545454545,9.7e-06,5.0,0.0
1454.5454545454545,9.800000000000001e-06,5.0,0.0
1454.5454545454545,9.9e-06,5.0,0.0
1454.5454545454545,1e-05,5.0,0.0
1545.4545454545455,1e-07,5.0,0.0
1545.4545454545455,2e-07,5.0,0.0
1545.4545454545455,3e-07,5.0,0.0
1545.4545454545455,4e-07,5.0,0.0
1545.4545454545455,5e-07,5.0,0.0
1545.4545454545455,6e-07,5.0,0.0
1545.4545454545455,7e-07,5.0,0.0
1545.4545454545455,8e-07,5.0,0.0
1545.4545454545455,9e-07,5.0,0.0
1545.4545454545455,1e-06,5.0,0.0
1545.4545454545455,1.1e-06,5.0,0.0
1545.4545454545455,1.2e-06,5.0,0.0
1545.4545454545455,1.2999999999999998e-06,5.0,0.0
1545.4545454545455,1.3999999999999997e-06,5.0,0.0
1545.4545454545455,1.5e-06,5.0,0.0
1545.4545454545455,1.6e-06,5.0,0.0
1545.4545454545455,1.6999999999999998e-06,5.0,0.0
1545.4545454545455,1.7999999999999997e-06,5.0,0.0
1545.4545454545455,1.9e-06,5.0,0.0
1545.4545454545455,2e-06,5.0,0.0
1545.4545454545455,2.1e-06,5.0,0.0
1545.4545454545455,2.1999999999999997e-06,5.0,0.0
1545.4545454545455,2.3e-06,5.0,0.0
1545.4545454545455,2.4e-06,5.0,0.0
1545.4545454545455,2.4999999999999998e-06,5.0,0.0
1545.4545454545455,2.5999999999999997e-06,5.0,0.0
1545.4545454545455,2.6999999999999996e-06,5.0,0.0
1545.4545454545455,2.8e-06,5.0,0.0
1545.4545454545455,2.8999999999999998e-06,5.0,0.0
1545.4545454545455,2.9999999999999997e-06,5.0,0.0
1545.4545454545455,3.1e-06,5.0,0.0
1545.4545454545455,3.2e-06,5.0,0.0
1545.4545454545455,3.2999999999999997e-06,5.0,0.0
1545.4545454545455,3.3999999999999996e-06,5.0,0.0
1545.4545454545455,3.4999999999999995e-06,5.0,0.0
1545.4545454545455,3.6e-06,5.0,0.0
1545.4545454545455,3.6999999999999997e-06,5.0,0.0
1545.4545454545455,3.7999999999999996e-06,5.0,0.0
1545.4545454545455,3.9e-06,5.0,0.0
1545.4545454545455,4e-06,5.0,0.0
1545.4545454545455,4.1e-06,5.0,0.0
1545.4545454545455,4.2e-06,5.0,0.0
1545.4545454545455,4.2999999999999995e-06,5.0,0.0
1545.4545454545455,4.399999999999999e-06,5.0,0.0
1545.4545454545455,4.5e-06,5.0,0.0
1545.4545454545455,4.6e-06,5.0,0.0
1545.4545454545455,4.7e-06,5.0,0.0
1545.4545454545455,4.8e-06,5.0,0.0
1545.4545454545455,4.9e-06,5.0,0.0
1545.4545454545455,4.9999999999999996e-06,5.0,0.0
1545.4545454545455,5.0999999999999995e-06,5.0,0.0
1545.4545454545455,5.199999999999999e-06,5.0,0.0
1545.4545454545455,5.299999999999999e-06,5.0,0.0
1545.4545454545455,5.4e-06,5.0,0.0
1545.4545454545455,5.5e-06,5.0,0.0
1545.4545454545455,5.6e-06,5.0,0.0
1545.4545454545455,5.7e-06,5.0,0.0
1545.4545454545455,5.7999999999999995e-06,5.0,0.0
1545.4545454545455,5.899999999999999e-06,5.0,0.0
1545.4545454545455,5.999999999999999e-06,5.0,0.0
1545.4545454545455,6.1e-06,5.0,0.0
1545.4545454545455,6.2e-06,5.0,0.0
1545.4545454545455,6.3e-06,5.0,0.0
1545.4545454545455,6.4e-06,5.0,0.0
1545.4545454545455,6.5e-06,5.0,0.0
1545.4545454545455,6.5999999999999995e-06,5.0,0.0
1545.4545454545455,6.699999999999999e-06,5.0,0.0
1545.4545454545455,6.799999999999999e-06,5.0,0.0
1545.4545454545455,6.899999999999999e-06,5.0,0.0
1545.4545454545455,7e-06,5.0,0.0
1545.4545454545455,7.1e-06,5.0,0.0
1545.4545454545455,7.2e-06,5.0,0.0
1545.4545454545455,7.2999999999999996e-06,5.0,0.0
1545.4545454545455,7.3999999999999995e-06,5.0,0.0
1545.4545454545455,7.499999999999999e-06,5.0,0.0
1545.4545454545455,7.599999999999999e-06,5.0,0.0
1545.4545454545455,7.7e-06,5.0,0.0
1545.4545454545455,7.8e-06,5.0,0.0
1545.4545454545455,7.9e-06,5.0,0.0
1545.4545454545455,8e-06,5.0,0.0
1545.4545454545455,8.1e-06,5.0,0.0
1545.4545454545455,8.200000000000001e-06,5.0,0.0
1545.4545454545455,8.3e-06,5.0,0.0
1545.4545454545455,8.400000000000001e-06,5.0,0.0
1545.4545454545455,8.5e-06,5.0,0.0
1545.4545454545455,8.6e-06,5.0,0.0
1545.4545454545455,8.7e-06,5.0,0.0
1545.4545454545455,8.8e-06,5.0,0.0
1545.4545454545455,8.900000000000001e-06,5.0,0.0
1545.4545454545455,9e-06,5.0,0.0
1545.4545454545455,9.100000000000001e-06,5.0,0.0
1545.4545454545455,9.2e-06,5.0,0.0
1545.4545454545455,9.3e-06,5.0,0.0
1545.4545454545455,9.4e-06,5.0,0.0
1545.4545454545455,9.5e-06,5.0,0.0
1545.4545454545455,9.6e-06,5.0,0.0
1545.4545454545455,9.7e-06,5.0,0.0
1545.4545454545455,9.800000000000001e-06,5.0,0.0
1545.4545454545455,9.9e-06,5.0,0.0
1545.4545454545455,1e-05,5.0,0.0
1636.3636363636365,1e-07,5.0,0.0
1636.3636363636365,2e-07,5.0,0.0
1636.3636363636365,3e-07,5.0,0.0
1636.3636363636365,4e-07,5.0,0.0
1636.3636363636365,5e-07,5.0,0.0
1636.3636363636365,6e-07,5.0,0.0
1636.3636363636365,7e-07,5.0,0.0
1636.3636363636365,8e-07,5.0,0.0
1636.3636363636365,9e-07,5.0,0.0
1636.3636363636365,1e-06,5.0,0.0
1636.3636363636365,1.1e-06,5.0,0.0
1636.3636363636365,1.2e-06,5.0,0.0
1636.3636363636365,1.2999999999999998e-06,5.0,0.0
1636.3636363636365,1.3999999999999997e-06,5.0,0.0
1636.3636363636365,1.5e-06,5.0,0.0
1636.3636363636365,1.6e-06,5.0,0.0
1636.3636363636365,1.6999999999999998e-06,5.0,0.0
1636.3636363636365,1.7999999999999997e-06,5.0,0.0
1636.3636363636365,1.9e-06,5.0,0.0
1636.3636363636365,2e-06,5.0,0.0
1636.3636363636365,2.1e-06,5.0,0.0
1636.3636363636365,2.1999999999999997e-06,5.0,0.0
1636.3636363636365,2.3e-06,5.0,0.0
1636.3636363636365,2.4e-06,5.0,0.0
1636.3636363636365,2.4999999999999998e-06,5.0,0.0
1636.3636363636365,2.5999999999999997e-06,5.0,0.0
1636.3636363636365,2.6999999999999996e-06,5.0,0.0
1636.3636363636365,2.8e-06,5.0,0.0
1636.3636363636365,2.8999999999999998e-06,5.0,0.0
1636.3636363636365,2.9999999999999997e-06,5.0,0.0
1636.3636363636365,3.1e-06,5.0,0.0
1636.3636363636365,3.2e-06,5.0,0.0
1636.3636363636365,3.2999999999999997e-06,5.0,0.0
1636.3636363636365,3.3999999999999996e-06,5.0,0.0
1636.3636363636365,3.4999999999999995e-06,5.0,0.0
1636.3636363636365,3.6e-06,5.0,0.0
1636.3636363636365,3.6999999999999997e-06,5.0,0.0
1636.3636363636365,3.7999999999999996e-06,5.0,0.0
1636.3636363636365,3.9e-06,5.0,0.0
1636.3636363636365,4e-06,5.0,0.0
1636.3636363636365,4.1e-06,5.0,0.0
1636.3636363636365,4.2e-06,5.0,0.0
1636.3636363636365,4.2999999999999995e-06,5.0,0.0
1636.3636363636365,4.399999999999999e-06,5.0,0.0
1636.3636363636365,4.5e-06,5.0,0.0
1636.3636363636365,4.6e-06,5.0,0.0
1636.3636363636365,4.7e-06,5.0,0.0
1636.3636363636365,4.8e-06,5.0,0.0
1636.3636363636365,4.9e-06,5.0,0.0
1636.3636363636365,4.9999999999999996e-06,5.0,0.0
1636.3636363636365,5.0999999999999995e-06,5.0,0.0
1636.3636363636365,5.199999999999999e-06,5.0,0.0
1636.3636363636365,5.299999999999999e-06,5.0,0.0
1636.3636363636365,5.4e-06,5.0,0.0
1636.3636363636365,5.5e-06,5.0,0.0
1636.3636363636365,5.6e-06,5.0,0.0
1636.3636363636365,5.7e-06,5.0,0.0
1636.3636363636365,5.7999999999999995e-06,5.0,0.0
1636.3636363636365,5.899999999999999e-06,5.0,0.0
1636.3636363636365,5.999999999999999e-06,5.0,0.0
1636.3636363636365,6.1e-06,5.0,0.0
1636.3636363636365,6.2e-06,5.0,0.0
1636.3636363636365,6.3e-06,5.0,0.0
1636.3636363636365,6.4e-06,5.0,0.0
1636.3636363636365,6.5e-06,5.0,0.0
1636.3636363636365,6.5999999999999995e-06,5.0,0.0
1636.3636363636365,6.699999999999999e-06,5.0,0.0
1636.3636363636365,6.799999999999999e-06,5.0,0.0
1636.3636363636365,6.899999999999999e-06,5.0,0.0
1636.3636363636365,7e-06,5.0,0.0
1636.3636363636365,7.1e-06,5.0,0.0
1636.3636363636365,7.2e-06,5.0,0.0
1636.3636363636365,7.2999999999999996e-06,5.0,0.0
1636.3636363636365,7.3999999999999995e-06,5.0,0.0
1636.3636363636365,7.499999999999999e-06,5.0,0.0
1636.3636363636365,7.599999999999999e-06,5.0,0.0
1636.3636363636365,7.7e-06,5.0,0.0
1636.3636363636365,7.8e-06,5.0,0.0
1636.3636363636365,7.9e-06,5.0,0.0
1636.3636363636365,8e-06,5.0,0.0
1636.3636363636365,8.1e-06,5.0,0.0
1636.3636363636365,8.200000000000001e-06,5.0,0.0
1636.3636363636365,8.3e-06,5.0,0.0
1636.3636363636365,8.400000000000001e-06,5.0,0.0
1636.3636363636365,8.5e-06,5.0,0.0
1636.3636363636365,8.6e-06,5.0,0.0
1636.3636363636365,8.7e-06,5.0,0.0
1636.3636363636365,8.8e-06,5.0,0.0
1636.3636363636365,8.900000000000001e-06,5.0,0.0
1636.3636363636365,9e-06,5.0,0.0
1636.3636363636365,9.100000000000001e-06,5.0,0.0
1636.3636363636365,9.2e-06,5.0,0.0
1636.3636363636365,9.3e-06,5.0,0.0
1636.3636363636365,9.4e-06,5.0,0.0
1636.3636363636365,9.5e-06,5.0,0.0
1636.3636363636365,9.6e-06,5.0,0.0
1636.3636363636365,9.7e-06,5.0,0.0
1636.3636363636365,9.800000000000001e-06,5.0,0.0
1636.3636363636365,9.9e-06,5.0,0.0
1636.3636363636365,1e-05,5.0,0.0
1727.2727272727273,1e-07,5.0,0.0
1727.2727272727273,2e-07,5.0,0.0
1727.2727272727273,3e-07,5.0,0.0
1727.2727272727273,4e-07,5.0,0.0
1727.2727272727273,5e-07,5.0,0.0
1727.2727272727273,6e-07,5.0,0.0
1727.2727272727273,7e-07,5.0,0.0
1727.2727272727273,8e-07,5.0,0.0
1727.2727272727273,9e-07,5.0,0.0
1727.2727272727273,1e-06,5.0,0.0
1727.2727272727273,1.1e-06,5.0,0.0
1727.2727272727273,1.2e-06,5.0,0.0
1727.2727272727273,1.2999999999999998e-06,5.0,0.0
1727.2727272727273,1.3999999999999997e-06,5.0,0.0
1727.2727272727273,1.5e-06,5.0,0.0
1727.2727272727273,1.6e-06,5.0,0.0
1727.2727272727273,1.6999999999999998e-06,5.0,0.0
1727.2727272727273,1.7999999999999997e-06,5.0,0.0
1727.2727272727273,1.9e-06,5.0,0.0
1727.2727272727273,2e-06,5.0,0.0
1727.2727272727273,2.1e-06,5.0,0.0
1727.2727272727273,2.1999999999999997e-06,5.0,0.0
1727.2727272727273,2.3e-06,5.0,0.0
1727.2727272727273,2.4e-06,5.0,0.0
1727.2727272727273,2.4999999999999998e-06,5.0,0.0
1727.2727272727273,2.5999999999999997e-06,5.0,0.0
1727.2727272727273,2.6999999999999996e-06,5.0,0.0
1727.2727272727273,2.8e-06,5.0,0.0
1727.2727272727273,2.8999999999999998e-06,5.0,0.0
1727.2727272727273,2.9999999999999997e-06,5.0,0.0
1727.2727272727273,3.1e-06,5.0,0.0
1727.2727272727273,3.2e-06,5.0,0.0
1727.2727272727273,3.2999999999999997e-06,5.0,0.0
1727.2727272727273,3.3999999999999996e-06,5.0,0.0
1727.2727272727273,3.4999999999999995e-06,5.0,0.0
1727.2727272727273,3.6e-06,5.0,0.0
1727.2727272727273,3.6999999999999997e-06,5.0,0.0
1727.2727272727273,3.7999999999999996e-06,5.0,0.0
1727.2727272727273,3.9e-06,5.0,0.0
1727.2727272727273,4e-06,5.0,0.0
1727.2727272727273,4.1e-06,5.0,0.0
1727.2727272727273,4.2e-06,5.0,0.0
1727.2727272727273,4.2999999999999995e-06,5.0,0.0
1727.2727272727273,4.399999999999999e-06,5.0,0.0
1727.2727272727273,4.5e-06,5.0,0.0
1727.2727272727273,4.6e-06,5.0,0.0
1727.2727272727273,4.7e-06,5.0,0.0
1727.2727272727273,4.8e-06,5.0,0.0
1727.2727272727273,4.9e-06,5.0,0.0
1727.2727272727273,4.9999999999999996e-06,5.0,0.0
1727.2727272727273,5.0999999999999995e-06,5.0,0.0
1727.2727272727273,5.199999999999999e-06,5.0,0.0
1727.2727272727273,5.299999999999999e-06,5.0,0.0
1727.2727272727273,5.4e-06,5.0,0.0
1727.2727272727273,5.5e-06,5.0,0.0
1727.2727272727273,5.6e-06,5.0,0.0
1727.2727272727273,5.7e-06,5.0,0.0
1727.2727272727273,5.7999999999999995e-06,5.0,0.0
1727.2727272727273,5.899999999999999e-06,5.0,0.0
1727.2727272727273,5.999999999999999e-06,5.0,0.0
1727.2727272727273,6.1e-06,5.0,0.0
1727.2727272727273,6.2e-06,5.0,0.0
1727.2727272727273,6.3e-06,5.0,0.0
1727.2727272727273,6.4e-06,5.0,0.0
1727.2727272727273,6.5e-06,5.0,0.0
1727.2727272727273,6.5999999999999995e-06,5.0,0.0
1727.2727272727273,6.699999999999999e-06,5.0,0.0
1727.2727272727273,6.799999999999999e-06,5.0,0.0
1727.2727272727273,6.899999999999999e-06,5.0,0.0
1727.2727272727273,7e-06,5.0,0.0
1727.2727272727273,7.1e-06,5.0,0.0
1727.2727272727273,7.2e-06,5.0,0.0
1727.2727272727273,7.2999999999999996e-06,5.0,0.0
1727.2727272727273,7.3999999999999995e-06,5.0,0.0
1727.2727272727273,7.499999999999999e-06,5.0,0.0
1727.2727272727273,7.599999999999999e-06,5.0,0.0
1727.2727272727273,7.7e-06,5.0,0.0
1727.2727272727273,7.8e-06,5.0,0.0
1727.2727272727273,7.9e-06,5.0,0.0
1727.2727272727273,8e-06,5.0,0.0
1727.2727272727273,8.1e-06,5.0,0.0
1727.2727272727273,8.200000000000001e-06,5.0,0.0
1727.2727272727273,8.3e-06,5.0,0.0
1727.2727272727273,8.400000000000001e-06,5.0,0.0
1727.2727272727273,8.5e-06,5.0,0.0
1727.2727272727273,8.6e-06,5.0,0.0
1727.2727272727273,8.7e-06,5.0,0.0
1727.2727272727273,8.8e-06,5.0,0.0
1727.2727272727273,8.900000000000001e-06,5.0,0.0
1727.2727272727273,9e-06,5.0,0.0
1727.2727272727273,9.100000000000001e-06,5.0,0.0
1727.2727272727273,9.2e-06,5.0,0.0
1727.2727272727273,9.3e-06,5.0,0.0
1727.2727272727273,9.4e-06,5.0,0.0
1727.2727272727273,9.5e-06,5.0,0.0
1727.2727272727273,9.6e-06,5.0,0.0
1727.2727272727273,9.7e-06,5.0,0.0
1727.2727272727273,9.800000000000001e-06,5.0,0.0
1727.2727272727273,9.9e-06,5.0,0.0
1727.2727272727273,1e-05,5.0,0.0
1818.181818181818,1e-07,5.0,0.0
1818.181818181818,2e-07,5.0,0.0
1818.181818181818,3e-07,5.0,0.0
1818.181818181818,4e-07,5.0,0.0
1818.181818181818,5e-07,5.0,0.0
1818.181818181818,6e-07,5.0,0.0
1818.181818181818,7e-07,5.0,0.0
1818.181818181818,8e-07,5.0,0.0
1818.181818181818,9e-07,5.0,0.0
1818.181818181818,1e-06,5.0,0.0
1818.181818181818,1.1e-06,5.0,0.0
1818.181818181818,1.2e-06,5.0,0.0
1818.181818181818,1.2999999999999998e-06,5.0,0.0
1818.181818181818,1.3999999999999997e-06,5.0,0.0
1818.181818181818,1.5e-06,5.0,0.0
1818.181818181818,1.6e-06,5.0,0.0
1818.181818181818,1.6999999999999998e-06,5.0,0.0
1818.181818181818,1.7999999999999997e-06,5.0,0.0
1818.181818181818,1.9e-06,5.0,0.0
1818.181818181818,2e-06,5.0,0.0
1818.181818181818,2.1e-06,5.0,0.0
1818.181818181818,2.1999999999999997e-06,5.0,0.0
1818.181818181818,2.3e-06,5.0,0.0
1818.181818181818,2.4e-06,5.0,0.0
1818.181818181818,2.4999999999999998e-06,5.0,0.0
1818.181818181818,2.5999999999999997e-06,5.0,0.0
1818.181818181818,2.6999999999999996e-06,5.0,0.0
1818.181818181818,2.8e-06,5.0,0.0
1818.181818181818,2.8999999999999998e-06,5.0,0.0
1818.181818181818,2.9999999999999997e-06,5.0,0.0
1818.181818181818,3.1e-06,5.0,0.0
1818.181818181818,3.2e-06,5.0,0.0
1818.181818181818,3.2999999999999997e-06,5.0,0.0
1818.181818181818,3.3999999999999996e-06,5.0,0.0
1818.181818181818,3.4999999999999995e-06,5.0,0.0
1818.181818181818,3.6e-06,5.0,0.0
1818.181818181818,3.6999999999999997e-06,5.0,0.0
1818.181818181818,3.7999999999999996e-06,5.0,0.0
1818.181818181818,3.9e-06,5.0,0.0
1818.181818181818,4e-06,5.0,0.0
1818.181818181818,4.1e-06,5.0,0.0
1818.181818181818,4.2e-06,5.0,0.0
1818.181818181818,4.2999999999999995e-06,5.0,0.0
1818.181818181818,4.399999999999999e-06,5.0,0.0
1818.181818181818,4.5e-06,5.0,0.0
1818.181818181818,4.6e-06,5.0,0.0
1818.181818181818,4.7e-06,5.0,0.0
1818.181818181818,4.8e-06,5.0,0.0
1818.181818181818,4.9e-06,5.0,0.0
1818.181818181818,4.9999999999999996e-06,5.0,0.0
1818.181818181818,5.0999999999999995e-06,5.0,0.0
1818.181818181818,5.199999999999999e-06,5.0,0.0
1818.181818181818,5.299999999999999e-06,5.0,0.0
1818.181818181818,5.4e-06,5.0,0.0
1818.181818181818,5.5e-06,5.0,0.0
1818.181818181818,5.6e-06,5.0,0.0
1818.181818181818,5.7e-06,5.0,0.0
1818.181818181818,5.7999999999999995e-06,5.0,0.0
1818.181818181818,5.899999999999999e-06,5.0,0.0
1818.181818181818,5.999999999999999e-06,5.0,0.0
1818.181818181818,6.1e-06,5.0,0.0
1818.181818181818,6.2e-06,5.0,0.0
1818.181818181818,6.3e-06,5.0,0.0
1818.181818181818,6.4e-06,5.0,0.0
1818.181818181818,6.5e-06,5.0,0.0
1818.181818181818,6.5999999999999995e-06,5.0,0.0
1818.181818181818,6.699999999999999e-06,5.0,0.0
1818.181818181818,6.799999999999999e-06,5.0,0.0
1818.181818181818,6.899999999999999e-06,5.0,0.0
1818.181818181818,7e-06,5.0,0.0
1818.181818181818,7.1e-06,5.0,0.0
1818.181818181818,7.2e-06,5.0,0.0
1818.181818181818,7.2999999999999996e-06,5.0,0.0
1818.181818181818,7.3999999999999995e-06,5.0,0.0
1818.181818181818,7.499999999999999e-06,5.0,0.0
1818.181818181818,7.599999999999999e-06,5.0,0.0
1818.181818181818,7.7e-06,5.0,0.0
1818.181818181818,7.8e-06,5.0,0.0
1818.181818181818,7.9e-06,5.0,0.0
1818.181818181818,8e-06,5.0,0.0
1818.181818181818,8.1e-06,5.0,0.0
1818.181818181818,8.200000000000001e-06,5.0,0.0
1818.181818181818,8.3e-06,5.0,0.0
1818.181818181818,8.400000000000001e-06,5.0,0.0
1818.181818181818,8.5e-06,5.0,0.0
1818.181818181818,8.6e-06,5.0,0.0
1818.181818181818,8.7e-06,5.0,0.0
1818.181818181818,8.8e-06,5.0,0.0
1818.181818181818,8.900000000000001e-06,5.0,0.0
1818.181818181818,9e-06,5.0,0.0
1818.181818181818,9.100000000000001e-06,5.0,0.0
1818.181818181818,9.2e-06,5.0,0.0
1818.181818181818,9.3e-06,5.0,0.0
1818.181818181818,9.4e-06,5.0,0.0
1818.181818181818,9.5e-06,5.0,0.0
1818.181818181818,9.6e-06,5.0,0.0
1818.181818181818,9.7e-06,5.0,0.0
1818.181818181818,9.800000000000001e-06,5.0,0.0
1818.181818181818,9.9e-06,5.0,0.0
1818.181818181818,1e-05,5.0,0.0
1909.090909090909,1e-07,5.0,0.0
1909.090909090909,2e-07,5.0,0.0
1909.090909090909,3e-07,5.0,0.0
1909.090909090909,4e-07,5.0,0.0
1909.090909090909,5e-07,5.0,0.0
1909.090909090909,6e-07,5.0,0.0
1909.090909090909,7e-07,5.0,0.0
1909.090909090909,8e-07,5.0,0.0
1909.090909090909,9e-07,5.0,0.0
1909.090909090909,1e-06,5.0,0.0
1909.090909090909,1.1e-06,5.0,0.0
1909.090909090909,1.2e-06,5.0,0.0
1909.090909090909,1.2999999999999998e-06,5.0,0.0
1909.090909090909,1.3999999999999997e-06,5.0,0.0
1909.090909090909,1.5e-06,5.0,0.0
1909.090909090909,1.6e-06,5.0,0.0
1909.090909090909,1.6999999999999998e-06,5.0,0.0
1909.090909090909,1.7999999999999997e-06,5.0,0.0
1909.090909090909,1.9e-06,5.0,0.0
1909.090909090909,2e-06,5.0,0.0
1909.090909090909,2.1e-06,5.0,0.0
1909.090909090909,2.1999999999999997e-06,5.0,0.0
1909.090909090909,2.3e-06,5.0,0.0
1909.090909090909,2.4e-06,5.0,0.0
1909.090909090909,2.4999999999999998e-06,5.0,0.0
1909.090909090909,2.5999999999999997e-06,5.0,0.0
1909.090909090909,2.6999999999999996e-06,5.0,0.0
1909.090909090909,2.8e-06,5.0,0.0
1909.090909090909,2.8999999999999998e-06,5.0,0.0
1909.090909090909,2.9999999999999997e-06,5.0,0.0
1909.090909090909,3.1e-06,5.0,0.0
1909.090909090909,3.2e-06,5.0,0.0
1909.090909090909,3.2999999999999997e-06,5.0,0.0
1909.090909090909,3.3999999999999996e-06,5.0,0.0
1909.090909090909,3.4999999999999995e-06,5.0,0.0
1909.090909090909,3.6e-06,5.0,0.0
1909.090909090909,3.6999999999999997e-06,5.0,0.0
1909.090909090909,3.7999999999999996e-06,5.0,0.0
1909.090909090909,3.9e-06,5.0,0.0
1909.090909090909,4e-06,5.0,0.0
1909.090909090909,4.1e-06,5.0,0.0
1909.090909090909,4.2e-06,5.0,0.0
1909.090909090909,4.2999999999999995e-06,5.0,0.0
1909.090909090909,4.399999999999999e-06,5.0,0.0
1909.090909090909,4.5e-06,5.0,0.0
1909.090909090909,4.6e-06,5.0,0.0
1909.090909090909,4.7e-06,5.0,0.0
1909.090909090909,4.8e-06,5.0,0.0
1909.090909090909,4.9e-06,5.0,0.0
1909.090909090909,4.9999999999999996e-06,5.0,0.0
1909.090909090909,5.0999999999999995e-06,5.0,0.0
1909.090909090909,5.199999999999999e-06,5.0,0.0
1909.090909090909,5.299999999999999e-06,5.0,0.0
1909.090909090909,5.4e-06,5.0,0.0
1909.090909090909,5.5e-06,5.0,0.0
1909.090909090909,5.6e-06,5.0,0.0
1909.090909090909,5.7e-06,5.0,0.0
1909.090909090909,5.7999999999999995e-06,5.0,0.0
1909.090909090909,5.899999999999999e-06,5.0,0.0
1909.090909090909,5.999999999999999e-06,5.0,0.0
1909.090909090909,6.1e-06,5.0,0.0
1909.090909090909,6.2e-06,5.0,0.0
1909.090909090909,6.3e-06,5.0,0.0
1909.090909090909,6.4e-06,5.0,0.0
1909.090909090909,6.5e-06,5.0,0.0
1909.090909090909,6.5999999999999995e-06,5.0,0.0
1909.090909090909,6.699999999999999e-06,5.0,0.0
1909.090909090909,6.799999999999999e-06,5.0,0.0
1909.090909090909,6.899999999999999e-06,5.0,0.0
1909.090909090909,7e-06,5.0,0.0
1909.090909090909,7.1e-06,5.0,0.0
1909.090909090909,7.2e-06,5.0,0.0
1909.090909090909,7.2999999999999996e-06,5.0,0.0
1909.090909090909,7.3999999999999995e-06,5.0,0.0
1909.090909090909,7.499999999999999e-06,5.0,0.0
1909.090909090909,7.599999999999999e-06,5.0,0.0
1909.090909090909,7.7e-06,5.0,0.0
1909.090909090909,7.8e-06,5.0,0.0
1909.090909090909,7.9e-06,5.0,0.0
1909.090909090909,8e-06,5.0,0.0
1909.090909090909,8.1e-06,5.0,0.0
1909.090909090909,8.200000000000001e-06,5.0,0.0
1909.090909090909,8.3e-06,5.0,0.0
1909.090909090909,8.400000000000001e-06,5.0,0.0
1909.090909090909,8.5e-06,5.0,0.0
1909.090909090909,8.6e-06,5.0,0.0
1909.090909090909,8.7e-06,5.0,0.0
1909.090909090909,8.8e-06,5.0,0.0
1909.090909090909,8.900000000000001e-06,5.0,0.0
1909.090909090909,9e-06,5.0,0.0
1909.090909090909,9.100000000000001e-06,5.0,0.0
1909.090909090909,9.2e-06,5.0,0.0
1909.090909090909,9.3e-06,5.0,0.0
1909.090909090909,9.4e-06,5.0,0.0
1909.090909090909,9.5e-06,5.0,0.0
1909.090909090909,9.6e-06,5.0,0.0
1909.090909090909,9.7e-06,5.0,0.0
1909.090909090909,9.800000000000001e-06,5.0,0.0
1909.090909090909,9.9e-06,5.0,0.0
1909.090909090909,1e-05,5.0,0.0
2000.0,1e-07,5.0,0.0
2000.0,2e-07,5.0,0.0
2000.0,3e-07,5.0,0.0
2000.0,4e-07,5.0,0.0
2000.0,5e-07,5.0,0.0
2000.0,6e-07,5.0,0.0
2000.0,7e-07,5.0,0.0
2000.0,8e-07,5.0,0.0
2000.0,9e-07,5.0,0.0
2000.0,1e-06,5.0,0.0
2000.0,1.1e-06,5.0,0.0
2000.0,1.2e-06,5.0,0.0
2000.0,1.2999999999999998e-06,5.0,0.0
2000.0,1.3999999999999997e-06,5.0,0.0
2000.0,1.5e-06,5.0,0.0
2000.0,1.6e-06,5.0,0.0
2000.0,1.6999999999999998e-06,5.0,0.0
2000.0,1.7999999999999997e-06,5.0,0.0
2000.0,1.9e-06,5.0,0.0
2000.0,2e-06,5.0,0.0
2000.0,2.1e-06,5.0,0.0
2000.0,2.1999999999999997e-06,5.0,0.0
2000.0,2.3e-06,5.0,0.0
2000.0,2.4e-06,5.0,0.0
2000.0,2.4999999999999998e-06,5.0,0.0
2000.0,2.5999999999999997e-06,5.0,0.0
2000.0,2.6999999999999996e-06,5.0,0.0
2000.0,2.8e-06,5.0,0.0
2000.0,2.8999999999999998e-06,5.0,0.0
2000.0,2.9999999999999997e-06,5.0,0.0
2000.0,3.1e-06,5.0,0.0
2000.0,3.2e-06,5.0,0.0
